iso3,location,variable,age,sex,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100,y2101
MEX,Mexico,population,59,female,625.68,643.17,658.572,677.471,696.754,713.292,732.173,752.24,769.016,783.901,793.312,798.1950000000001,808.655,821.597,832.885,841.845,848.927,865.45,880.143,882.46,896.558,908.5119999999999,919.216,924.878,932.104,957.001,979.998,987.362,986.653,987.078,993.13,992.318,981.05,975.6369999999999,980.33,988.3339999999999,1009.871,1012.757,1015.551,1010.593,1008.303,1004.943,1001.88,1001.284,1004.099,1008.01,1012.033,1015.445,1017.745,1016.416,997.227,969.336,950.99,935.009,935.504,936.803,927.649,922.721,912.03,901.14,895.1130000000001,887.099,881.651,875.261,870.0359999999999,865.635,860.876,857.157,852.837,848.111,843.4880000000001,838.942,833.663,829.016,823.606,817.442,810.418,803.062
MEX,Mexico,population,60,female,601.027,620.123,637.552,652.92,671.766,690.996,707.501,726.343,746.359,763.1130000000001,777.992,787.422,792.377,802.859,815.822,827.129,836.1180000000001,843.259,859.7809999999999,874.481,876.877,890.99,902.96,913.6950000000001,919.4109999999999,926.699,951.532,974.5069999999999,981.924,981.317,981.824,987.9400000000001,987.2190000000001,976.092,970.796,975.554,983.597,1005.115,1008.078,1010.94,1006.077,1003.876,1000.599,997.627,997.11,999.982,1003.944,1008.013,1011.489,1013.849,1012.589,993.537,965.807,947.588,931.72,932.273,933.6180000000001,924.55,919.687,909.0940000000001,898.283,892.323,884.373,878.9930000000001,872.672,867.513,863.163,858.461,854.79,850.53,845.8440000000001,841.277,836.785,831.561,826.961,821.603,815.486,808.513
MEX,Mexico,population,61,female,576.596,595.232,614.244,631.614,646.951,665.739,684.908,701.385,720.178,740.139,756.8680000000001,771.723,781.1950000000001,786.2140000000001,796.734,809.703,821.024,830.061,837.263,853.778,868.48,870.967,885.082,897.076,907.836,913.628,920.953,945.746,968.686,976.1660000000001,975.654,976.26,982.436,981.813,970.842,965.667,970.484,978.571,1000.081,1003.117,1006.045,1001.29,999.175,995.998,993.121,992.681,995.612,999.625,1003.759,1007.296,1009.716,1008.535,989.626,962.0700000000001,943.9829999999999,928.237,928.8440000000001,930.246,921.2619999999999,916.486,905.978,895.256,889.36,881.491,876.183,869.938,864.837,860.547,855.899,852.292,848.076,843.45,838.942,834.5069999999999,829.336,824.789,819.481,813.417
MEX,Mexico,population,62,female,551.628,570.578,589.124,608.051,625.3630000000001,640.665,659.386,678.495,694.936,713.675,733.577,750.261,765.111,774.6130000000001,779.715,790.259,803.228,814.58,823.6660000000001,830.926,847.428,862.138,864.708,878.831,890.842,901.646,907.4880000000001,914.88,939.62,962.528,970.062,969.6609999999999,970.365,976.606,976.091,965.284,960.227,965.109,973.255,994.745,997.851,1000.857,996.2089999999999,994.1950000000001,991.122,988.3390000000001,987.978,990.968,995.051,999.248,1002.845,1005.334,1004.234,985.48,958.106,940.162,924.538,925.208,926.663,917.788,913.083,902.673,892.037,886.221,878.439,873.208,867.03,861.997,857.7670000000001,853.1900000000001,849.63,845.476,840.914,836.468,832.088,826.977,822.4829999999999,817.23
MEX,Mexico,population,63,female,525.662,545.414,564.258,582.712,601.554,618.803,634.062,652.717,671.756,688.1559999999999,706.836,726.6559999999999,743.313,758.143,767.692,772.865,783.427,796.413,807.794,816.925,824.241,840.732,855.437,858.1,872.223,884.268,895.091,901.0119999999999,908.462,933.151,956.0119999999999,963.612,963.323,964.129,970.443,970.0410000000001,959.395,954.466,959.427,967.625,989.086,992.275,995.354,990.827,988.92,985.949,983.263,982.981,986.05,990.2,994.458,998.124,1000.683,999.672,981.078,953.901,936.099,920.611,921.341,922.871,914.09,909.468,899.151,888.62,882.889,875.2,870.039,863.939,858.973,854.818,850.296,846.8,842.715,838.22,833.833,829.516,824.463,820.026
MEX,Mexico,population,64,female,500.664,519.285,538.907,557.6420000000001,576.003,594.754,611.929,627.148,645.725,664.686,681.04,699.64,719.393,736.006,750.832,760.412,765.65,776.248,789.245,800.652,809.824,817.202,833.668,848.371,851.122,865.261,877.314,888.181,894.173,901.691,926.311,949.131,956.793,956.62,957.539,963.926,963.63,953.158,948.374,953.409,961.653,983.09,986.356,989.52,985.122,983.318,980.452,977.864,977.683,980.828,985.044,989.371,993.104,995.741,994.8200000000001,976.4,949.421,931.777,916.425,917.236,918.824,910.15,905.606,895.401,884.981,879.342,871.739,866.659,860.635,855.752,851.6559999999999,847.207,843.782,839.768,835.338,831.018,826.7619999999999,821.773
MEX,Mexico,population,65,female,473.885,494.125,512.614,532.101,550.725,568.986,587.633,604.736,619.903,638.395,657.271,673.557,692.0890000000001,711.7569999999999,728.34,743.1420000000001,752.746,758.069,768.697,781.701,793.127,802.3440000000001,809.773,826.217,840.907,843.7670000000001,857.893,869.979,880.879,886.952,894.524,919.08,941.847,949.573,949.526,950.559,957.0119999999999,956.832,946.553,941.912,947.014,955.314,976.715,980.069,983.323,979.051,977.351,974.592,972.124,972.042,975.263,979.551,983.946,987.755,990.4690000000001,989.646,971.399,944.6369999999999,927.153,911.9640000000001,912.841,914.497,905.926,901.477,891.391,881.09,875.5359999999999,868.03,863.03,857.099,852.284,848.264,843.895,840.544,836.598,832.241,827.987,823.797
MEX,Mexico,population,66,female,447.125,467.212,487.28,505.631,524.98,543.484,561.631,580.173,597.189,612.297,630.6950000000001,649.462,665.693,684.139,703.731,720.263,735.029,744.674,750.079,760.732,773.736,785.182,794.432,801.9160000000001,818.324,833.016,835.962,850.098,862.204,873.144,879.284,886.923,911.4,934.1079999999999,941.903,941.985,943.127,949.651,949.601,939.516,935.015,940.197,948.545,969.913,973.359,976.698,972.553,970.961,968.33,965.9829999999999,966.001,969.303,973.662,978.133,982.0170000000001,984.8150000000001,984.0839999999999,966.027,939.49,922.1950000000001,907.159,908.1130000000001,909.828,901.38,897.032,887.073,876.886,871.43,864.021,859.117,853.265,848.535,844.6,840.3150000000001,837.0359999999999,833.1660000000001,828.881,824.699
MEX,Mexico,population,67,female,421.972,440.321,460.216,480.103,498.311,517.51,535.878,553.908,572.329,589.248,604.289,622.566,641.2329999999999,657.3920000000001,675.761,695.254,711.72,726.463,736.14,741.625,752.296,765.298,776.75,786.0359999999999,793.567,809.951,824.614,827.674,841.806,853.937,864.9,871.12,878.819,903.208,925.854,933.717,933.921,935.181,941.788,941.865,931.975,927.6319999999999,932.885,941.289,962.6180000000001,966.153,969.572,965.5599999999999,964.097,961.598,959.373,959.498,962.88,967.319,971.865,975.831,978.705,978.076,960.216,933.938,916.823,901.96,902.981,904.773,896.455,892.216,882.381,872.325,866.965,859.672,854.849,849.0940000000001,844.46,840.614,836.4109999999999,833.212,829.418,825.211
MEX,Mexico,population,68,female,396.799,415.003,433.161,452.852,472.55,490.603,509.636,527.8630000000001,545.759,564.044,580.856,595.805,613.9690000000001,632.515,648.611,666.879,686.255,702.665,717.372,727.078,732.639,743.328,756.312,767.771,777.082,784.677,801.006,815.66,818.826,832.958,845.096,856.091,862.386,870.144,894.439,917.0119999999999,924.931,925.27,926.663,933.346,933.544,923.871,919.6849999999999,925.019,933.48,954.7569999999999,958.374,961.878,958.022,956.693,954.327,952.232,952.465,955.939,960.456,965.083,969.122,972.082,971.554,953.923,927.904,910.992,896.3,897.407,899.279,891.102,886.967,877.273,867.348,862.102,854.912,850.1900000000001,844.545,840.011,836.252,832.141,829.022,825.312
MEX,Mexico,population,69,female,372.674,389.657,407.646,425.603,445.08,464.574,482.454,501.311,519.379,537.126,555.263,571.939,586.804,604.835,623.268,639.276,657.424,676.689,693.029,707.692,717.42,723.059,733.751,746.716,758.169,767.521,775.155,791.446,806.075,809.36,823.47,835.623,846.641,853.011,860.8339999999999,885.022,907.498,915.484,915.972,917.495,924.2430000000001,924.582,915.128,911.114,916.534,925.045,946.252,949.957,953.564,949.873,948.678,946.453,944.492,944.848,948.4109999999999,953.015,957.715,961.836,964.878,964.477,947.071,921.3390000000001,904.631,890.139,891.335,893.295,885.2569999999999,881.24,871.6900000000001,861.918,856.774,849.707,845.099,839.569,835.135,831.475,827.456,824.424
MEX,Mexico,population,70,female,351.141,365.351,382.113,399.876,417.62,436.868,456.136,473.834,492.496,510.387,527.9690000000001,545.927,562.474,577.236,595.14,613.432,629.335,647.37,666.504,682.763,697.37,707.117,712.824,723.519,736.449,747.9109999999999,757.277,764.975,781.208,795.817,799.206,813.299,825.457,836.495,842.9450000000001,850.832,874.8869999999999,897.266,905.325,905.962,907.606,914.4349999999999,914.9109999999999,905.697,901.866,907.3680000000001,915.919,937.047,940.86,944.576,941.052,939.999,937.92,936.11,936.588,940.251,944.931,949.712,953.912,957.061,956.772,939.619,914.181,897.708,883.429,884.724,886.763,878.883,874.985,865.599,855.97,850.948,844.022,839.533,834.12,829.798,826.236,822.319
MEX,Mexico,population,71,female,329.023,343.582,357.599,374.128,391.65,409.165,428.159,447.188,464.682,483.127,500.824,518.211,535.991,552.385,567.053,584.801,602.929,618.7329999999999,636.633,655.622,671.783,686.326,696.077,701.856,712.539,725.447,736.8869999999999,746.289,754.038,770.216,784.777,788.285,802.351,814.5069999999999,825.566,832.096,840.033,863.95,886.226,894.353,895.13,896.918,903.818,904.442,895.487,891.8440000000001,897.417,906.01,927.066,930.991,934.814,931.468,930.561,928.647,926.991,927.604,931.3579999999999,936.124,940.982,945.285,948.524,948.365,931.467,906.365,890.146,876.1,877.486,879.619,871.9,868.139,858.9109999999999,849.45,844.567,837.789,833.422,828.139,823.93,820.476
MEX,Mexico,population,72,female,306.409,321.252,335.582,349.393,365.674,382.936,400.197,418.921,437.686,454.953,473.161,490.629,507.818,525.395,541.641,556.188,573.753,591.718,607.402,625.152,643.974,660.025,674.481,684.234,690.073,700.758,713.611,725.048,734.471,742.28,758.372,772.888,776.514,790.54,802.6950000000001,813.769,820.367,828.364,852.133,874.284,882.461,883.403,885.329,892.306,893.09,884.404,880.946,886.596,895.248,916.222,920.259,924.1900000000001,921.028,920.288,918.543,917.056,917.799,921.653,926.501,931.461,935.849,939.1950000000001,939.1559999999999,922.551,897.813,881.871,868.066,869.559,871.7809999999999,864.246,860.6130000000001,851.566,842.297,837.5599999999999,830.936,826.705,821.554,817.47
MEX,Mexico,population,73,female,287.446,298.505,313.079,327.165,340.759,356.772,373.751,390.743,409.17,427.644,444.665,462.599,479.835,496.801,514.176,530.2430000000001,544.644,562.028,579.804,595.354,612.931,631.567,647.4829999999999,661.842,671.579,677.498,688.153,700.965,712.379,721.831,729.676,745.681,760.136,763.879,777.862,790.005,801.075,807.752,815.814,839.41,861.401,869.646,870.746,872.8200000000001,879.879,880.822,872.404,869.147,874.8920000000001,883.604,904.476,908.624,912.665,909.711,909.139,907.579,906.256,907.139,911.09,916.044,921.087,925.576,929.014,929.119,912.83,888.487,872.833,859.296,860.8920000000001,863.218,855.861,852.374,843.535,834.467,829.883,823.428,819.333,814.329
MEX,Mexico,population,74,female,267.624,279.335,290.193,304.482,318.31,331.669,347.39,364.067,380.763,398.866,417.025,433.761,451.414,468.39,485.134,502.273,518.133,532.391,549.5650000000001,567.133,582.526,599.9109999999999,618.331,634.097,648.3339999999999,658.069,664.039,674.679,687.429,698.825,708.275,716.164,732.063,746.443,750.309,764.237,776.346,787.418,794.178,802.296,825.678,847.511,855.808,857.077,859.308,866.441,867.532,859.4059999999999,856.377,862.223,870.987,891.736,895.996,900.165,897.422,897.035,895.653,894.508,895.5309999999999,899.603,904.644,909.787,914.359,917.9109999999999,918.167,902.221,878.295,862.96,849.702,851.4160000000001,853.832,846.674,843.3579999999999,834.7380000000001,825.8819999999999,821.465,815.183,811.2380000000001
MEX,Mexico,population,75,female,248.492,259.25,270.708,281.35,295.334,308.882,321.98,337.388,353.73,370.1,387.848,405.647,422.087,439.426,456.139,472.622,489.491,505.141,519.227,536.17,553.502,568.718,585.876,604.058,619.644,633.765,643.4640000000001,649.508,660.114,672.802,684.145,693.601,701.525,717.298,731.595,735.586,749.431,761.513,772.5839999999999,779.422,787.571,810.739,832.377,840.728,842.18,844.569,851.755,853.011,845.215,842.4349999999999,848.377,857.1849999999999,877.793,882.186,886.477,883.9690000000001,883.761,882.575,881.611,882.806,886.9829999999999,892.13,897.351,902.03,905.702,906.125,890.5410000000001,867.079,852.08,839.136,840.954,843.474,836.549,833.412,825.025,816.404,812.1559999999999,806.067
MEX,Mexico,population,76,female,231.181,239.934,250.435,261.621,272.027,285.675,298.914,311.728,326.785,342.754,358.761,376.112,393.524,409.637,426.645,443.055,459.244,475.827,491.222,505.115,521.796,538.856,553.864,570.77,588.674,604.069,618.042,627.712,633.819,644.391,656.978,668.269,677.718,685.6660000000001,701.297,715.486,719.5940000000001,733.361,745.4,756.46,763.35,771.555,794.4640000000001,815.879,824.287,825.926,828.455,835.71,837.149,829.722,827.202,833.231,842.077,862.537,867.058,871.4880000000001,869.216,869.203,868.221,867.465,868.822,873.128,878.362,883.683,888.468,892.2670000000001,892.862,877.684,854.726,840.099,827.484,829.419,832.0650000000001,825.386,822.441,814.311,805.9349999999999,801.878
MEX,Mexico,population,77,female,212.685,222.239,230.768,240.987,251.874,262.02,275.302,288.2,300.697,315.363,330.921,346.524,363.437,380.43,396.192,412.83,428.893,444.763,461.011,476.13,489.804,506.179,522.932,537.7,554.312,571.9160000000001,587.091,600.894,610.523,616.698,627.197,639.676,650.897,660.3200000000001,668.292,683.751,697.806,702.05,715.713,727.702,738.7089999999999,745.679,753.919,776.529,797.701,806.1559999999999,807.962,810.659,817.984,819.639,812.597,810.342,816.461,825.36,845.638,850.301,854.86,852.843,853.033,852.282,851.741,853.287,857.7,863.039,868.462,873.366,877.298,878.083,863.3440000000001,840.939,826.713,814.456,816.537,819.312,812.904,810.169,802.3099999999999,794.211
MEX,Mexico,population,78,female,194.35,203.448,212.704,220.985,230.895,241.455,251.317,264.197,276.718,288.86,303.098,318.2,333.357,349.798,366.341,381.712,397.931,413.617,429.115,445.002,459.811,473.222,489.253,505.656,520.144,536.439,553.702,568.627,582.236,591.816,598.027,608.448,620.794,631.917,641.308,649.287,664.54,678.456,682.827,696.371,708.259,719.232,726.259,734.521,756.804,777.6900000000001,786.152,788.155,791.03,798.446,800.314,793.671,791.7,797.928,806.864,826.9400000000001,831.735,836.427,834.676,835.095,834.58,834.285,836.002,840.54,845.985,851.521,856.547,860.621,861.602,847.34,825.537,811.747,799.905,802.138,805.053,798.9400000000001,796.42,788.866
MEX,Mexico,population,79,female,177.375,184.879,193.65,202.578,210.588,220.16,230.366,239.915,252.353,264.456,276.208,289.972,304.574,319.253,335.186,351.234,366.162,381.926,397.179,412.276,427.76,442.207,455.321,470.962,486.967,501.151,517.0839999999999,533.965,548.6079999999999,562.001,571.485,577.734,588.053,600.231,611.2430000000001,620.577,628.543,643.578,657.3150000000001,661.821,675.184,686.987,697.8869999999999,704.958,713.245,735.145,755.669,764.153,766.3630000000001,769.446,776.932,779.005,772.792,771.143,777.468,786.442,806.264,811.192,816.013,814.558,815.208,814.963,814.896,816.804,821.47,827.0309999999999,832.68,837.831,842.048,843.231,829.4829999999999,808.3339999999999,795.046,783.6559999999999,786.051,789.1130000000001,783.307,781.029
MEX,Mexico,population,80,female,161.972,167.682,174.889,183.303,191.876,199.591,208.798,218.616,227.819,239.771,251.419,262.739,275.984,290.052,304.22,319.598,335.093,349.541,364.789,379.575,394.227,409.25,423.294,436.065,451.265,466.838,480.675,496.204,512.662,526.9930000000001,540.105,549.4829999999999,555.755,565.937,577.927,588.792,598.042,606,620.7670000000001,634.306,638.899,652.092,663.761,674.561,681.68,689.968,711.4,731.538,740.033,742.482,745.759,753.29,755.577,749.8440000000001,748.523,754.948,763.933,783.46,788.513,793.473,792.321,793.234,793.236,793.421,795.5309999999999,800.335,806.01,811.77,817.043,821.398,822.7859999999999,809.5890000000001,789.184,776.444,765.549,768.1130000000001,771.311,765.849
MEX,Mexico,population,81,female,146.67,152.043,157.515,164.399,172.427,180.617,188.011,196.821,206.214,215.034,226.462,237.609,248.457,261.15,274.648,288.257,303.02,317.916,331.824,346.517,360.788,374.934,389.446,403.031,415.415,430.136,445.224,458.671,473.752,489.746,503.689,516.495,525.739,532.005,542.033,553.789,564.471,573.634,581.548,596.021,609.278,613.996,626.957,638.4589999999999,649.149,656.288,664.523,685.454,705.157,713.675,716.346,719.802,727.371,729.898,724.662,723.689,730.191,739.17,758.349,763.534,768.622,767.812,768.958,769.23,769.683,772.01,776.95,782.7329999999999,788.598,793.984,798.471,800.0599999999999,787.492,767.904,755.7619999999999,745.404,748.127,751.477
MEX,Mexico,population,82,female,131.961,136.588,141.7,146.91,153.445,161.06,168.84,175.885,184.261,193.192,201.596,212.453,223.056,233.404,245.51,258.39,271.381,285.483,299.714,313.042,327.13,340.821,354.407,368.346,381.423,393.386,407.572,422.121,435.137,449.729,465.168,478.692,491.147,500.213,506.466,516.294,527.773,538.26,547.289,555.152,569.235,582.22,587.022,599.7089999999999,611.027,621.561,628.667,636.854,657.224,676.4640000000001,684.965,687.843,691.481,699.093,701.85,697.1420000000001,696.518,703.0839999999999,712.029,730.819,736.123,741.36,740.862,742.259,742.818,743.558,746.107,751.174,757.058,763.0170000000001,768.504,773.1079999999999,774.937,763.056,744.36,732.864,723.067,725.967
MEX,Mexico,population,83,female,117.79,121.802,126.177,131.007,135.934,142.098,149.275,156.615,163.279,171.187,179.622,187.574,197.815,207.848,217.668,229.143,241.348,253.679,267.054,280.581,293.28,306.695,319.753,332.718,346.032,358.56,370.052,383.649,397.614,410.161,424.173,439.019,452.072,464.118,472.987,479.189,488.776,499.96,510.195,519.079,526.8099999999999,540.509,553.146,558.014,570.403,581.484,591.792,598.871,606.99,626.765,645.458,653.904,656.994,660.83,668.455,671.444,667.277,667.008,673.614,682.513,700.853,706.295,711.627,711.461,713.123,713.986,715.024,717.788,722.978,728.949,734.984,740.551,745.299,747.3869999999999,736.247,718.513,707.691,698.511
MEX,Mexico,population,84,female,104.018,107.631,111.399,115.503,120.031,124.656,130.429,137.14,144.007,150.262,157.673,165.575,173.039,182.642,192.077,201.331,212.122,223.611,235.223,247.833,260.605,272.613,285.301,297.663,309.959,322.605,334.531,345.503,358.468,371.805,383.795,397.191,411.385,423.904,435.509,444.129,450.25,459.583,470.405,480.373,489.019,496.647,509.877,522.1180000000001,527.054,539.081,549.849,559.925,566.957,575.013,594.101,612.174,620.55,623.864,627.879,635.498,638.703,635.092,635.174,641.814,650.6369999999999,668.502,674.022,679.4450000000001,679.631,681.571,682.75,684.076,687.0599999999999,692.359,698.397,704.481,710.151,715.058,717.414,707.062,690.3339999999999,680.248
MEX,Mexico,population,85,female,90.645,93.96599999999999,97.328,100.832,104.649,108.857,113.167,118.524,124.74,131.109,136.931,143.812,151.147,158.109,167.047,175.85,184.492,194.564,205.282,216.144,227.943,239.897,251.164,263.063,274.686,286.272,298.194,309.465,319.884,332.174,344.79,356.193,368.918,382.39,394.341,405.44,413.771,419.804,428.817,439.261,448.857,457.293,464.747,477.456,489.274,494.234,505.819,516.263,526.071,533.064,541.001,559.325,576.723,585.018,588.538,592.717,600.298,603.705,600.655,601.101,607.749,616.503,633.782,639.37,644.886,645.4400000000001,647.664,649.1420000000001,650.7670000000001,653.961,659.348,665.423,671.577,677.3630000000001,682.425,685.05,675.504,659.8680000000001
MEX,Mexico,population,86,female,77.783,80.85899999999999,83.913,87.00700000000001,90.235,93.75,97.629,101.603,106.522,112.224,118.074,123.437,129.759,136.518,142.96,151.207,159.336,167.339,176.645,186.569,196.641,207.574,218.665,229.135,240.209,251.053,261.879,273.025,283.609,293.438,304.964,316.825,327.592,339.58,352.295,363.608,374.15,382.173,388.059,396.74,406.694,415.942,424.085,431.331,443.487,454.808,459.732,470.857,480.935,490.47,497.361,505.138,522.641,539.317,547.489,551.192,555.513,563.019,566.601,564.127,564.929,571.596,580.194,596.828,602.484,608.0839999999999,609.015,611.491,613.276,615.1900000000001,618.576,624.0170000000001,630.143,636.378,642.27,647.476,650.3390000000001,641.658
MEX,Mexico,population,87,female,65.91500000000001,68.45399999999999,71.246,74.021,76.83799999999999,79.779,82.98699999999999,86.521,90.143,94.61199999999999,99.78700000000001,105.1,109.983,115.745,121.917,127.821,135.344,142.781,150.11,158.637,167.736,176.978,187.009,197.188,206.837,217.052,227.075,237.094,247.44,257.303,266.461,277.195,288.257,298.329,309.55,321.436,332.06,342.02,349.665,355.398,363.635,373.121,381.93,389.742,396.761,408.285,419.025,423.911,434.526,444.228,453.412,460.162,467.752,484.38,500.26,508.26,512.12,516.547,523.927,527.667,525.764,526.946,533.543,541.947,557.894,563.6,569.269,570.534,573.264,575.336,577.519,581.0599999999999,586.563,592.751,599.048,605.025,610.324,613.436
MEX,Mexico,population,88,female,54.594,57.197,59.476,61.975,64.467,67.001,69.657,72.547,75.72499999999999,78.989,83.004,87.643,92.407,96.81699999999999,102.018,107.595,112.94,119.731,126.453,133.106,140.838,149.085,157.474,166.568,175.827,184.632,193.958,203.125,212.324,221.843,230.912,239.382,249.29,259.5,268.856,279.249,290.261,300.174,309.476,316.735,322.205,330.026,338.95,347.28,354.737,361.458,372.268,382.408,387.218,397.31,406.552,415.335,421.914,429.285,444.964,459.971,467.756,471.727,476.21,483.426,487.289,485.978,487.456,493.94,502.131,517.3339999999999,523.067,528.731,530.33,533.2809999999999,535.61,538.015,541.715,547.2910000000001,553.514,559.841,565.838,571.226
MEX,Mexico,population,89,female,44.009,46.68,48.971,50.985,53.195,55.404,57.662,60.025,62.593,65.41800000000001,68.324,71.883,75.985,80.218,84.158,88.8,93.773,98.557,104.609,110.626,116.599,123.521,130.909,138.423,146.591,154.92,162.865,171.28,179.591,187.957,196.589,204.857,212.615,221.655,231.003,239.591,249.122,259.244,268.377,277.019,283.779,289.017,296.331,304.656,312.483,319.512,325.862,335.94,345.433,350.157,359.641,368.374,376.722,383.092,390.188,404.841,418.919,426.425,430.448,434.944,441.947,445.932,445.12,446.852,453.204,461.139,475.547,481.218,486.859,488.748,491.876,494.403,497.029,500.9,506.513,512.728,519.009,525.013
MEX,Mexico,population,90,female,35.068,37.038,39.341,41.324,43.081,45.008,46.945,48.924,50.995,53.248,55.725,58.274,61.381,64.971,68.687,72.16500000000001,76.248,80.626,84.848,90.18300000000001,95.502,100.788,106.906,113.428,120.091,127.335,134.734,141.809,149.329,156.782,164.269,172.02,179.475,186.488,194.663,203.108,210.904,219.567,228.742,237.102,244.98,251.276,256.191,262.966,270.674,277.926,284.459,290.425,299.729,308.561,313.118,321.948,330.14,338.008,344.112,350.864,364.446,377.522,384.68,388.704,393.166,399.942,403.935,403.571,405.542,411.718,419.36,432.854,438.441,443.998,446.13,449.363,452.073,454.93,458.934,464.535,470.657,476.871
MEX,Mexico,population,91,female,27.707,29.004,30.677,32.628,34.321,35.829,37.489,39.157,40.863,42.652,44.599,46.735,48.932,51.615,54.714,57.932,60.952,64.48999999999999,68.286,71.967,76.605,81.23399999999999,85.845,91.163,96.85599999999999,102.681,109.016,115.493,121.725,128.361,134.927,141.551,148.426,155.051,161.328,168.609,176.144,183.151,190.899,199.15,206.647,213.806,219.556,224.119,230.34,237.365,243.987,250.013,255.553,264.075,272.172,276.518,284.669,292.276,299.611,305.377,311.75,324.195,336.203,342.956,346.93,351.342,357.774,361.707,361.773,363.936,369.899,377.134,389.684,395.122,400.534,402.828,406.139,409.043,412.086,416.167,421.665,427.667
MEX,Mexico,population,92,female,21.229,22.501,23.59,24.985,26.612,28.032,29.31,30.712,32.124,33.572,35.093,36.746,38.553,40.426,42.708,45.345,48.083,50.663,53.681,56.928,60.089,64.054,68.02,71.968,76.536,81.43000000000001,86.44499999999999,91.895,97.497,102.912,108.658,114.371,120.153,126.154,131.976,137.5,143.898,150.544,156.728,163.6,170.862,177.555,183.933,189.122,193.318,198.928,205.232,211.221,216.708,221.813,229.494,236.832,240.939,248.374,255.352,262.088,267.488,273.415,284.675,295.571,301.874,305.78,310.024,316.039,319.89,320.327,322.645,328.277,335.087,346.628,351.853,357.03,359.449,362.848,365.889,369.055,373.117,378.479
MEX,Mexico,population,93,female,15.863,16.917,17.958,18.853,19.997,21.329,22.504,23.565,24.727,25.903,27.111,28.38,29.753,31.265,32.836,34.747,36.949,39.239,41.405,43.942,46.675,49.341,52.673,56.004,59.345,63.204,67.34,71.58199999999999,76.212,80.985,85.59399999999999,90.5,95.398,100.36,105.535,110.558,115.349,120.899,126.648,132.058,138.011,144.363,150.214,155.821,160.452,164.225,169.2,174.793,180.133,185.082,189.691,196.528,203.109,206.927,213.621,219.915,226.042,231.014,236.442,246.494,256.264,262.108,265.829,269.83,275.416,279.129,279.891,282.233,287.522,293.846,304.332,309.255,314.156,316.709,320.13,323.239,326.425,330.432
MEX,Mexico,population,94,female,11.582,12.366,13.208,14.041,14.763,15.681,16.755,17.704,18.566,19.512,20.471,21.458,22.491,23.617,24.858,26.152,27.719,29.522,31.399,33.188,35.281,37.535,39.739,42.477,45.236,48.008,51.206,54.632,58.167,62.033,66.008,69.868,73.98699999999999,78.10599999999999,82.303,86.67400000000001,90.937,95.03,99.73999999999999,104.659,109.265,114.382,119.813,124.85,129.715,133.755,137.081,141.434,146.319,151.025,155.391,159.496,165.508,171.315,174.809,180.721,186.34,191.815,196.313,201.203,210.056,218.727,224.018,227.482,231.227,236.342,239.886,240.831,243.183,248.071,253.862,263.232,267.813,272.459,275.076,278.452,281.524,284.691
MEX,Mexico,population,95,female,8.295999999999999,8.792,9.401999999999999,10.058,10.709,11.276,11.999,12.841,13.589,14.274,15.026,15.79,16.572,17.4,18.302,19.3,20.339,21.593,23.034,24.543,25.989,27.674,29.49,31.264,33.476,35.708,37.956,40.543,43.331,46.218,49.36,52.606,55.775,59.157,62.561,66.027,69.64700000000001,73.199,76.60599999999999,80.55,84.636,88.52200000000001,92.806,97.366,101.633,105.75,109.201,112.09,115.829,120.032,124.08,127.874,131.482,136.669,141.708,144.823,149.982,154.897,159.697,163.689,168.029,175.729,183.258,187.946,191.146,194.589,199.224,202.477,203.586,205.877,210.323,215.514,223.764,228.032,232.366,234.977,238.207,241.205
MEX,Mexico,population,96,female,5.815,6.102,6.479,6.939,7.435,7.928,8.364000000000001,8.916,9.555999999999999,10.13,10.66,11.24,11.826,12.436,13.08,13.786,14.563,15.374,16.349,17.474,18.655,19.789,21.109,22.525,23.925,25.662,27.419,29.189,31.237,33.45,35.733,38.227,40.814,43.346,46.062,48.796,51.59,54.521,57.392,60.184,63.373,66.72,69.896,73.404,77.154,80.66500000000001,84.066,86.955,89.407,92.56,96.07599999999999,99.492,102.734,105.829,110.214,114.47,117.214,121.609,125.811,129.925,133.403,137.207,143.735,150.117,154.221,157.111,160.239,164.291,167.258,168.451,170.627,174.565,179.133,186.332,190.234,194.201,196.704,199.751
